ncID,tarID,Interaction
n363297,O00425,1
n363314,Q15717,1
n363315,P26599,1
n363337,Q07955,1
n363347,P35637,1
n363351,Q15717,1
n363356,Q15717,1
n363381,Q15717,1
n363468,Q07955,1
n363484,O00425,1
n363484,P35637,1
n363484,Q01844,1
n363484,Q15717,1
n363484,Q9NZI8,1
n363484,Q9Y6M1,1
n363491,Q9NZI8,1
n363537,Q15717,1
n363566,Q15717,1
n363566,Q9UKV8,1
n363616,Q07955,1
n363631,Q07955,1
n363651,P31483,1
n363658,Q8NDV7,1
n363658,Q9HCJ0,1
n363658,Q9UPQ9,1
n363690,O00425,1
n363690,Q8NDV7,1
n363690,Q9HCJ0,1
n363690,Q9NZI8,1
n363690,Q9UPQ9,1
n363765,O00425,1
n363765,Q9NZI8,1
n363765,Q9Y6M1,1
n363811,Q9Y6M1,1
n363878,Q49AS9,1
n363902,Q15717,1
n363904,O00425,1
n363904,Q9NZI8,1
n363933,P31483,1
n363933,Q13148,1
n363933,Q15717,1
n363933,Q49AS9,1
n363933,Q9NZI8,1
n363945,Q07955,1
n363948,Q07955,1
n364039,Q15717,1
n364085,Q13148,1
n364088,Q49AS9,1
n364139,P31483,1
n364139,Q07955,1
n364158,Q96PU8,1
n364168,Q9NZI8,1
n364180,P31483,1
n364180,P35637,1
n364181,Q13148,1
n364206,Q07955,1
n364244,Q07955,1
n364269,Q15717,1
n364336,Q07955,1
n364340,Q07955,1
n364378,Q13148,1
n364410,Q07955,1
n364507,O00425,1
n364511,P31483,1
n364511,Q8NDV7,1
n364511,Q9H9G7,1
n364511,Q9HCJ0,1
n364511,Q9HCK5,1
n364511,Q9UKV8,1
n364511,Q9UL18,1
n364511,Q9UPQ9,1
n364518,Q15717,1
n364533,Q86X94,1
n364544,Q15717,1
n364545,Q15717,1
n364548,O00425,1
n364548,Q15717,1
n364548,Q96PU8,1
n364558,Q15717,1
n364570,Q15717,1
n364596,Q13148,1
n364685,Q07955,1
n364686,O00425,1
n364686,Q9NZI8,1
n364729,Q07955,1
n364734,Q13148,1
n364760,O00425,1
n364760,Q15717,1
n364842,O00425,1
n364975,O00425,1
n364975,P31483,1
n364975,Q49AS9,1
n365285,Q15717,1
n365315,Q49AS9,1
n365323,P31483,1
n365366,O00425,1
n365413,Q49AS9,1
n365451,P35637,1
n365451,Q15717,1
n365469,Q13148,1
n365489,Q15717,1
n365492,O00425,1
n365543,Q07955,1
n365550,Q15717,1
n365664,P35637,1
n365664,Q01844,1
n365664,Q15717,1
n365664,Q49AS9,1
n365664,Q86X94,1
n365664,Q9HCE1,1
n365737,O00425,1
n365737,Q9NZI8,1
n365737,Q9Y6M1,1
n365837,Q13148,1
n365866,Q15717,1
n365880,Q9H9G7,1
n365880,Q9HCK5,1
n365880,Q9UKV8,1
n365880,Q9UL18,1
n365884,Q9Y6M1,1
n365920,Q49AS9,1
n365972,Q07955,1
n366290,P31483,1
n366290,Q15717,1
n366331,Q15717,1
n366357,Q49AS9,1
n366395,Q13148,1
n366396,Q13148,1
n366554,P31483,1
n366704,Q07955,1
n366714,B7ZL34,1
n366714,Q01844,1
n366756,P26599,1
n366788,P26599,1
n366913,Q15717,1
n367049,Q07955,1
n367096,Q13148,1
n367124,Q13148,1
n367142,Q15717,1
n367143,Q07955,1
n367152,P35637,1
n367182,Q15717,1
n367218,Q07955,1
n367363,Q15717,1
n367375,Q15717,1
n367422,P31483,1
n367422,Q15717,1
n367422,Q49AS9,1
n367426,Q13148,1
n367519,Q15717,1
n367640,Q15717,1
n367640,Q9NZI8,1
n367640,Q9UKV8,1
n367646,P26599,1
n367646,Q15717,1
n367646,Q49AS9,1
n367650,P26599,1
n367651,P35637,1
n367651,Q15717,1
n367676,Q49AS9,1
n367774,Q49AS9,1
n367775,O00425,1
n367775,P35637,1
n367775,Q07955,1
n367775,Q15717,1
n367848,Q15717,1
n367885,Q15717,1
n367887,P35637,1
n367887,Q15717,1
n367887,Q9UKV8,1
n367989,Q13148,1
n368098,Q01844,1
n368098,Q15717,1
n368106,P31483,1
n368106,Q49AS9,1
n368394,Q13148,1
n368395,Q13148,1
n368396,Q13148,1
n368397,Q13148,1
n368398,Q13148,1
n368443,Q15717,1
n368447,P31483,1
n368511,Q13148,1
n368608,Q8NDV7,1
n368608,Q9HCJ0,1
n368608,Q9UPQ9,1
n368610,O00425,1
n368610,Q15717,1
n368610,Q9NZI8,1
n368610,Q9UKV8,1
n368610,Q9Y6M1,1
n368624,Q49AS9,1
n368627,Q9NZI8,1
n368637,P31483,1
n368637,Q13148,1
n368637,Q15717,1
n368637,Q49AS9,1
n368727,Q9H9G7,1
n368727,Q9HCK5,1
n368727,Q9UKV8,1
n368727,Q9UL18,1
n368759,O00425,1
n368764,P35637,1
n368764,Q01844,1
n368786,O00425,1
n368786,Q8NDV7,1
n368786,Q9HCJ0,1
n368786,Q9NZI8,1
n368786,Q9UPQ9,1
n369093,Q15717,1
n369186,Q15717,1
n369243,P31483,1
n369376,Q8NDV7,1
n369376,Q9HCJ0,1
n369376,Q9UPQ9,1
n369419,P31483,1
n369419,Q15717,1
n369419,Q49AS9,1
n369453,Q01844,1
n369469,Q49AS9,1
n369487,Q49AS9,1
n369505,P35637,1
n369512,B7ZL34,1
n369512,Q07955,1
n369512,Q15717,1
n369512,Q9NZI8,1
n369512,Q9Y6M1,1
n369663,Q15717,1
n369699,Q07955,1
n369735,Q13148,1
n369769,Q07955,1
n369808,Q49AS9,1
n369876,O00425,1
n369876,P35637,1
n369876,Q07955,1
n369876,Q9Y6M1,1
n369879,Q15717,1
n369879,Q9UKV8,1
n369881,Q49AS9,1
n369925,Q13148,1
n369955,Q07955,1
n369984,Q07955,1
n369984,Q15717,1
n369984,Q9HCE1,1
n369995,Q15717,1
n369997,Q15717,1
n370008,P31483,1
n370013,Q49AS9,1
n370058,Q15717,1
n370070,Q07955,1
n370090,Q49AS9,1
n370117,Q07955,1
n370126,Q9Y6M1,1
n370152,P26599,1
n370153,Q13148,1
n370180,Q07955,1
n370180,Q15717,1
n370205,P31483,1
n370205,Q49AS9,1
n370290,B7ZL34,1
n370290,Q8NDV7,1
n370290,Q96PU8,1
n370290,Q9HCJ0,1
n370290,Q9UPQ9,1
n370423,Q15717,1
n370452,P35637,1
n370540,Q13148,1
n370540,Q15717,1
n370542,Q13148,1
n370571,Q49AS9,1
n370574,P31483,1
n370574,Q15717,1
n370574,Q49AS9,1
n370585,Q86X94,1
n370698,P31483,1
n370698,Q49AS9,1
n370709,P35637,1
n370709,Q86X94,1
n370725,Q15717,1
n370849,Q15717,1
n370880,P26599,1
n370880,Q15717,1
n370923,Q13148,1
n370930,Q9HCE1,1
n370995,Q07955,1
n370995,Q9HCE1,1
n371206,Q07955,1
n371225,P26599,1
n371273,Q15717,1
n371301,Q15717,1
n371301,Q9H9G7,1
n371301,Q9HCK5,1
n371301,Q9UKV8,1
n371301,Q9UL18,1
n371342,P31483,1
n371453,P35637,1
n371552,Q01844,1
n371587,P26599,1
n371665,O00425,1
n371665,Q15717,1
n371665,Q9NZI8,1
n371665,Q9UKV8,1
n371665,Q9Y6M1,1
n371670,Q15717,1
n371672,P31483,1
n371673,Q9NZI8,1
n371673,Q9Y6M1,1
n371680,B7ZL34,1
n371680,Q15717,1
n371684,Q15717,1
n371761,Q07955,1
n371778,Q15717,1
n371814,Q13148,1
n371891,Q15717,1
n371907,Q15717,1
n371910,Q01844,1
n371910,Q49AS9,1
n371912,Q49AS9,1
n371915,Q15717,1
n371934,Q15717,1
n371938,P35637,1
n372019,P31483,1
n372019,Q49AS9,1
n372030,Q49AS9,1
n372205,Q15717,1
n372205,Q9NZI8,1
n372205,Q9Y6M1,1
n372291,Q15717,1
n372291,Q49AS9,1
n372317,P35637,1
n372317,Q15717,1
n372336,Q9H9G7,1
n372336,Q9HCK5,1
n372336,Q9UKV8,1
n372336,Q9UL18,1
n372403,Q13148,1
n372462,Q15717,1
n372503,Q15717,1
n372524,Q49AS9,1
n372533,Q15717,1
n372578,P35637,1
n372578,Q15717,1
n372578,Q49AS9,1
n372578,Q86X94,1
n372614,P35637,1
n372685,P35637,1
n372685,Q49AS9,1
n372718,O00425,1
n372725,P31483,1
n372786,Q15717,1
n372815,Q15717,1
n372815,Q49AS9,1
n372815,Q86X94,1
n372815,Q9HCE1,1
n372903,Q15717,1
n372916,Q15717,1
n372935,O00425,1
n372935,Q9NZI8,1
n372944,Q15717,1
n372953,B7ZL34,1
n372953,O00425,1
n372953,P35637,1
n372953,Q01844,1
n372953,Q15717,1
n372953,Q49AS9,1
n372953,Q8NDV7,1
n372953,Q9HCJ0,1
n372953,Q9NZI8,1
n372953,Q9UPQ9,1
n372953,Q9Y6M1,1
n372986,Q15717,1
n372987,Q15717,1
n372993,O00425,1
n372993,Q15717,1
n372993,Q9H9G7,1
n372993,Q9HCK5,1
n372993,Q9UKV8,1
n372993,Q9UL18,1
n373434,Q49AS9,1
n373555,Q15717,1
n373563,Q15717,1
n373575,Q07955,1
n373685,Q07955,1
n373706,Q07955,1
n373758,Q49AS9,1
n373787,Q15717,1
n373788,Q15717,1
n373865,P35637,1
n373886,Q15717,1
n373943,Q07955,1
n374027,Q86X94,1
n374061,O00425,1
n374109,Q13148,1
n374138,Q49AS9,1
n374240,Q13148,1
n374487,Q07955,1
n374497,Q9Y6M1,1
n374499,P26599,1
n374520,O00425,1
n374520,Q13148,1
n374534,O00425,1
n374534,Q9Y6M1,1
n374536,Q07955,1
n374538,Q07955,1
n374604,Q9NZI8,1
n374652,Q15717,1
n374652,Q9Y6M1,1
n374660,P31483,1
n374660,Q49AS9,1
n374801,Q13148,1
n375021,P26599,1
n375063,P26599,1
n375097,Q15717,1
n375209,Q07955,1
n375209,Q49AS9,1
n375212,P35637,1
n375243,Q07955,1
n375244,Q07955,1
n375266,P35637,1
n375266,Q15717,1
n375267,Q15717,1
n375270,Q15717,1
n375270,Q9NZI8,1
n375318,Q13148,1
n375340,Q13148,1
n375390,Q07955,1
n375399,Q49AS9,1
n375457,Q07955,1
n375459,P31483,1
n375462,Q13148,1
n375473,P26599,1
n375473,P35637,1
n375522,O00425,1
n375522,Q07955,1
n375526,P31483,1
n375578,Q15717,1
n375603,P31483,1
n375603,Q13148,1
n375603,Q15717,1
n375603,Q49AS9,1
n375625,Q15717,1
n375630,Q07955,1
n375659,Q15717,1
n375683,Q15717,1
n375703,Q15717,1
n375715,Q13148,1
n375715,Q49AS9,1
n375744,Q13148,1
n375745,Q13148,1
n375746,Q13148,1
n375747,Q13148,1
n375748,Q13148,1
n375802,Q49AS9,1
n375854,Q8NDV7,1
n375854,Q9HCJ0,1
n375854,Q9UPQ9,1
n375857,P35637,1
n375857,Q15717,1
n375935,Q07955,1
n375968,P35637,1
n376010,P35637,1
n376188,Q6PJX3,1
n376189,P35637,1
n376189,Q01844,1
n376189,Q15717,1
n376189,Q86X94,1
n376189,Q9NZI8,1
n376189,Q9UKV8,1
n376203,O00425,1
n376203,Q07955,1
n376203,Q15717,1
n376203,Q9H9G7,1
n376203,Q9HCK5,1
n376203,Q9NZI8,1
n376203,Q9UKV8,1
n376203,Q9UL18,1
n376203,Q9Y6M1,1
n376207,Q86X94,1
n376215,O00425,1
n376215,Q15717,1
n376248,Q9UKV8,1
n376275,Q13148,1
n376313,Q15717,1
n376314,P35637,1
n376314,Q01844,1
n376314,Q15717,1
n376314,Q86X94,1
n376314,Q9HCE1,1
n376336,Q86X94,1
n376366,P26599,1
n376366,Q13148,1
n376380,Q15717,1
n376381,Q15717,1
n376384,Q15717,1
n376398,P35637,1
n376398,Q15717,1
n376402,Q13148,1
n376403,Q13148,1
n376411,P35637,1
n376411,Q15717,1
n376420,Q13148,1
n376420,Q15717,1
n376424,Q13148,1
n376425,Q15717,1
n376433,O00425,1
n376433,Q01844,1
n376433,Q07955,1
n376433,Q86X94,1
n376433,Q9NZI8,1
n376433,Q9Y6M1,1
n376434,Q49AS9,1
n376473,P31483,1
n376473,P35637,1
n376473,Q01844,1
n376473,Q13148,1
n376473,Q15717,1
n376473,Q49AS9,1
n376473,Q86X94,1
n376473,Q9HCE1,1
n376477,Q49AS9,1
n376502,Q15717,1
n376504,Q15717,1
n376518,Q01844,1
n376544,Q15717,1
n376590,P31483,1
n376590,Q49AS9,1
n376755,Q13148,1
n376779,Q15717,1
n376979,P26599,1
n377015,P31483,1
n377015,Q13148,1
n377015,Q49AS9,1
n377170,Q15717,1
n377214,P35637,1
n377214,Q15717,1
n377217,Q15717,1
n377236,P31483,1
n377236,Q49AS9,1
n377254,P35637,1
n377254,Q01844,1
n377284,Q07955,1
n377290,Q49AS9,1
n377295,Q86X94,1
n377416,Q49AS9,1
n377456,Q07955,1
n377506,Q15717,1
n377541,Q07955,1
n377577,O43251,1
n377639,O00425,1
n377639,P31483,1
n377639,Q15717,1
n377639,Q9UKV8,1
n377639,Q9Y6M1,1
n377642,Q15717,1
n377651,Q15717,1
n377656,P35637,1
n377656,Q9Y6M1,1
n377659,Q07955,1
n377660,Q07955,1
n377660,Q15717,1
n377664,Q15717,1
n377664,Q86X94,1
n377664,Q9NZI8,1
n377664,Q9UKV8,1
n377665,Q15717,1
n377665,Q49AS9,1
n377669,O00425,1
n377669,Q9Y6M1,1
n377670,O00425,1
n377670,Q07955,1
n377670,Q9Y6M1,1
n377672,Q15717,1
n377677,Q15717,1
n377678,Q07955,1
n377680,P26599,1
n377680,Q07955,1
n377683,Q07955,1
n377683,Q15717,1
n377684,Q07955,1
n377707,Q07955,1
n377717,O00425,1
n377717,Q07955,1
n377717,Q15717,1
n377717,Q9NZI8,1
n377717,Q9UKV8,1
n377717,Q9Y6M1,1
n377736,Q07955,1
n377740,Q15717,1
n377740,Q9UKV8,1
n377740,Q9Y6M1,1
n377766,P26599,1
n377766,P35637,1
n377766,Q15717,1
n377769,O43251,1
n377769,P26599,1
n377771,O00425,1
n377788,P31483,1
n377788,Q49AS9,1
n377795,Q07955,1
n377799,P26599,1
n377799,P31483,1
n377799,P35637,1
n377799,Q01844,1
n377799,Q15717,1
n377799,Q49AS9,1
n377799,Q86X94,1
n377799,Q9HCE1,1
n377799,Q9NZI8,1
n377799,Q9Y6M1,1
n377809,Q07955,1
n377813,Q15717,1
n377818,O00425,1
n377818,P31483,1
n377818,Q9NZI8,1
n377818,Q9Y6M1,1
n377827,O00425,1
n377827,Q07955,1
n377827,Q9H9G7,1
n377827,Q9HCK5,1
n377827,Q9NZI8,1
n377827,Q9UKV8,1
n377827,Q9UL18,1
n377827,Q9Y6M1,1
n377834,B7ZL34,1
n377834,O00425,1
n377834,Q15717,1
n377834,Q8NDV7,1
n377834,Q9H9G7,1
n377834,Q9HCJ0,1
n377834,Q9HCK5,1
n377834,Q9NZI8,1
n377834,Q9UKV8,1
n377834,Q9UL18,1
n377834,Q9UPQ9,1
n377859,P26599,1
n377862,Q13148,1
n377873,B7ZL34,1
n377873,O00425,1
n377873,Q9H9G7,1
n377873,Q9HCK5,1
n377873,Q9UKV8,1
n377873,Q9UL18,1
n377873,Q9Y6M1,1
n377897,Q15717,1
n377897,Q9NZI8,1
n377897,Q9Y6M1,1
n377912,P35637,1
n377912,Q15717,1
n377916,P26599,1
n377919,Q9UKV8,1
n377923,P26599,1
n377932,P26599,1
n377932,P31483,1
n377932,P35637,1
n377932,Q01844,1
n377932,Q13148,1
n377932,Q15717,1
n377932,Q49AS9,1
n377932,Q8NDV7,1
n377932,Q9HCJ0,1
n377932,Q9NZI8,1
n377932,Q9UPQ9,1
n377954,Q07955,1
n377981,Q13148,1
n377982,Q13148,1
n377986,Q15717,1
n377986,Q9NZI8,1
n377986,Q9UKV8,1
n377986,Q9Y6M1,1
n377988,Q07955,1
n378002,P26599,1
n378002,Q15717,1
n378002,Q49AS9,1
n378007,Q15717,1
n378039,Q49AS9,1
n378054,Q07955,1
n378063,Q07955,1
n378068,P31483,1
n378068,P35637,1
n378068,Q07955,1
n378068,Q49AS9,1
n378068,Q8NDV7,1
n378068,Q9H9G7,1
n378068,Q9HCJ0,1
n378068,Q9HCK5,1
n378068,Q9UKV8,1
n378068,Q9UL18,1
n378068,Q9UPQ9,1
n378094,P31483,1
n378094,P35637,1
n378094,Q01844,1
n378094,Q15717,1
n378094,Q49AS9,1
n378100,Q15717,1
n378107,P26599,1
n378107,P35637,1
n378107,Q01844,1
n378107,Q13148,1
n378108,O00425,1
n378108,P35637,1
n378108,Q07955,1
n378108,Q13148,1
n378108,Q8NDV7,1
n378108,Q9HCJ0,1
n378108,Q9UPQ9,1
n378108,Q9Y6M1,1
n378125,Q15717,1
n378136,Q07955,1
n378190,Q49AS9,1
n378201,Q15717,1
n378218,Q49AS9,1
n378238,Q9Y6M1,1
n378247,P26599,1
n378251,P15514,1
n378252,B7ZL34,1
n378252,O00425,1
n378252,Q13285,1
n378252,Q15717,1
n378252,Q8NDV7,1
n378252,Q96PU8,1
n378252,Q9H9G7,1
n378252,Q9HCJ0,1
n378252,Q9HCK5,1
n378252,Q9UKV8,1
n378252,Q9UL18,1
n378252,Q9UPQ9,1
n378252,Q9Y6M1,1
n378273,O00425,1
n378277,Q07955,1
n378287,Q15717,1
n378313,Q07955,1
n378317,Q13148,1
n378350,Q15717,1
n378352,O00425,1
n378353,Q01844,1
n378353,Q13148,1
n378353,Q15717,1
n378353,Q49AS9,1
n378366,O00425,1
n378366,P31483,1
n378366,Q9NZI8,1
n378366,Q9Y6M1,1
n378377,Q15717,1
n378384,Q49AS9,1
n378390,O00425,1
n378390,Q07955,1
n378414,Q15717,1
n378414,Q96PU8,1
n378431,Q15717,1
n378478,P35637,1
n378490,Q96PU8,1
n378503,O00425,1
n378503,P35637,1
n378503,Q15717,1
n378503,Q49AS9,1
n378503,Q9Y6M1,1
n378507,Q07955,1
n378509,Q9H9G7,1
n378509,Q9HCK5,1
n378509,Q9UKV8,1
n378509,Q9UL18,1
n378515,Q13148,1
n378517,Q15717,1
n378520,P35637,1
n378520,Q13148,1
n378520,Q15717,1
n378520,Q49AS9,1
n378555,Q07955,1
n378555,Q15717,1
n378567,O00425,1
n378567,P35637,1
n378567,Q13148,1
n378567,Q15717,1
n378567,Q49AS9,1
n378567,Q86X94,1
n378567,Q9NZI8,1
n378567,Q9Y6M1,1
n378572,O00425,1
n378572,Q01844,1
n378603,Q15717,1
n378619,Q13148,1
n378631,Q07955,1
n378699,Q15717,1
n378714,O00425,1
n378714,Q49AS9,1
n378714,Q9Y6M1,1
n378721,Q07955,1
n378726,P31483,1
n378726,Q07955,1
n378726,Q13148,1
n378726,Q15717,1
n378726,Q49AS9,1
n378741,P31483,1
n378749,Q07955,1
n378782,Q15717,1
n378782,Q49AS9,1
n378795,Q15717,1
n378803,Q15717,1
n378840,P26599,1
n378843,Q9H9G7,1
n378843,Q9HCK5,1
n378843,Q9UKV8,1
n378843,Q9UL18,1
n378866,O00425,1
n378866,P26599,1
n378866,P35637,1
n378866,Q01844,1
n378866,Q07955,1
n378866,Q15717,1
n378866,Q86X94,1
n378866,Q9NZI8,1
n378866,Q9Y6M1,1
n378880,P35637,1
n378914,P26599,1
n378914,Q15717,1
n378945,Q15717,1
n379023,Q15717,1
n379043,Q07955,1
n379095,Q15717,1
n379098,Q13148,1
n379107,O00425,1
n379107,P26599,1
n379107,P31483,1
n379107,Q13148,1
n379107,Q49AS9,1
n379107,Q86X94,1
n379107,Q8NDV7,1
n379107,Q96PU8,1
n379107,Q9HCJ0,1
n379107,Q9NZI8,1
n379107,Q9UPQ9,1
n379107,Q9Y6M1,1
n379110,O00425,1
n379110,P35637,1
n379110,Q07955,1
n379110,Q86X94,1
n379114,Q01844,1
n379114,Q07955,1
n379114,Q13148,1
n379114,Q15717,1
n379114,Q49AS9,1
n379122,O00425,1
n379122,Q15717,1
n379122,Q9NZI8,1
n379129,Q13148,1
n379131,Q15717,1
n379132,P26599,1
n379132,Q07955,1
n379149,Q13148,1
n379160,Q07955,1
n379166,O00425,1
n379167,O00425,1
n379167,Q86X94,1
n379167,Q9H9G7,1
n379167,Q9HCK5,1
n379167,Q9NZI8,1
n379167,Q9UKV8,1
n379167,Q9UL18,1
n379167,Q9Y6M1,1
n379177,Q49AS9,1
n379212,P31483,1
n379212,Q49AS9,1
n379212,Q8NDV7,1
n379212,Q9HCJ0,1
n379212,Q9UPQ9,1
n379244,P35637,1
n379281,O00425,1
n379281,P35637,1
n379288,Q49AS9,1
n379293,P31483,1
n379293,Q49AS9,1
n379300,O43251,1
n379304,P35637,1
n379304,Q15717,1
n379310,P35637,1
n379327,P31483,1
n379336,Q13148,1
n379340,O00425,1
n379340,P31483,1
n379340,Q15717,1
n379340,Q9NZI8,1
n379340,Q9Y6M1,1
n379342,O00425,1
n379342,Q15717,1
n379342,Q9UKV8,1
n379350,O00425,1
n379360,Q96PU8,1
n379378,P26599,1
n379395,Q13148,1
n379406,O43251,1
n379406,P31483,1
n379406,Q15717,1
n379406,Q49AS9,1
n379406,Q86X94,1
n379406,Q9NZI8,1
n379406,Q9Y6M1,1
n379426,Q07955,1
n379436,Q07955,1
n379442,O00425,1
n379442,P35637,1
n379442,Q15717,1
n379442,Q9NZI8,1
n379442,Q9Y6M1,1
n379459,Q15717,1
n379459,Q9UKV8,1
n379466,B7ZL34,1
n379466,O00425,1
n379466,P35637,1
n379466,Q15717,1
n379466,Q9NZI8,1
n379466,Q9UKV8,1
n379466,Q9Y6M1,1
n379480,Q15717,1
n379489,O00425,1
n379562,Q49AS9,1
n379566,Q07955,1
n379574,P26599,1
n379574,Q49AS9,1
n379581,O00425,1
n379581,Q49AS9,1
n379581,Q9NZI8,1
n379581,Q9Y6M1,1
n379586,Q07955,1
n379593,O00425,1
n379593,Q15717,1
n379593,Q9NZI8,1
n379616,Q9Y6M1,1
n379622,Q13148,1
n379622,Q15717,1
n379622,Q49AS9,1
n379630,P35637,1
n379630,Q49AS9,1
n379630,Q86X94,1
n379637,Q9UKV8,1
n379676,Q15717,1
n379676,Q49AS9,1
n379691,P35637,1
n379692,Q15717,1
n379717,O00425,1
n379717,Q13148,1
n379717,Q15717,1
n379772,Q49AS9,1
n379774,P35637,1
n379781,P35637,1
n379792,P31483,1
n379821,O00425,1
n379834,Q15717,1
n379841,O00425,1
n379841,P35637,1
n379841,Q07955,1
n379841,Q15717,1
n379841,Q9NZI8,1
n379841,Q9UKV8,1
n379841,Q9Y6M1,1
n379850,Q07955,1
n379927,P35637,1
n379927,Q9Y6M1,1
n379972,Q15717,1
n379972,Q49AS9,1
n380027,P31483,1
n380027,Q49AS9,1
n380060,Q13148,1
n380064,O00425,1
n380064,Q9HCE1,1
n380100,P35637,1
n380108,P35637,1
n380148,Q15717,1
n380151,Q49AS9,1
n380158,B7ZL34,1
n380158,O00425,1
n380158,P31483,1
n380158,Q13148,1
n380158,Q49AS9,1
n380158,Q8NDV7,1
n380158,Q9HCE1,1
n380158,Q9HCJ0,1
n380158,Q9UPQ9,1
n380158,Q9Y6M1,1
n380163,Q13148,1
n380175,Q15717,1
n380177,P26599,1
n380177,P31483,1
n380177,Q49AS9,1
n380184,Q15717,1
n380208,Q13148,1
n380263,Q07955,1
n380278,Q13148,1
n380333,Q15717,1
n380399,Q15717,1
n380399,Q9H9G7,1
n380399,Q9HCK5,1
n380399,Q9UKV8,1
n380399,Q9UL18,1
n380413,Q9NZI8,1
n380415,P26599,1
n380489,P31483,1
n380489,Q49AS9,1
n380489,Q9H9G7,1
n380489,Q9HCK5,1
n380489,Q9UKV8,1
n380489,Q9UL18,1
n380490,Q15717,1
n380500,P31483,1
n380543,Q13148,1
n380651,Q15717,1
n380659,Q13148,1
n380693,P31483,1
n380693,P35637,1
n380693,Q01844,1
n380693,Q13148,1
n380693,Q49AS9,1
n380693,Q96PU8,1
n380693,Q9NZI8,1
n380693,Q9UKV8,1
n380693,Q9Y6M1,1
n380707,P31483,1
n380707,Q49AS9,1
n380714,Q9UKV8,1
n380761,Q9UKV8,1
n380796,Q13148,1
n380806,P26599,1
n380806,P31483,1
n380806,Q49AS9,1
n380900,Q13148,1
n380909,P31483,1
n380977,Q13148,1
n381022,O00425,1
n381022,P26599,1
n381022,Q13148,1
n381022,Q15717,1
n381022,Q8NDV7,1
n381022,Q9HCJ0,1
n381022,Q9NZI8,1
n381022,Q9UKV8,1
n381022,Q9UPQ9,1
n381022,Q9Y6M1,1
n381026,Q07955,1
n381037,Q07955,1
n381041,O00425,1
n381041,Q9Y6M1,1
n381057,O00425,1
n381057,P26599,1
n381057,P31483,1
n381057,P35637,1
n381057,Q01844,1
n381057,Q15717,1
n381057,Q49AS9,1
n381057,Q9HCE1,1
n381057,Q9NZI8,1
n381057,Q9Y6M1,1
n381071,Q13148,1
n381074,Q13148,1
n381076,Q07955,1
n381078,Q15717,1
n381078,Q49AS9,1
n381078,Q9UKV8,1
n381081,Q8NDV7,1
n381081,Q9HCJ0,1
n381081,Q9UPQ9,1
n381102,O43251,1
n381159,O00425,1
n381159,Q15717,1
n381159,Q9UKV8,1
n381159,Q9Y6M1,1
n381184,O00425,1
n381184,Q15717,1
n381184,Q9NZI8,1
n381184,Q9Y6M1,1
n381187,Q15717,1
n381189,Q07955,1
n381216,Q13148,1
n381216,Q15717,1
n381222,Q07955,1
n381268,Q07955,1
n381268,Q49AS9,1
n381270,Q07955,1
n381280,O00425,1
n381280,P26599,1
n381280,P31483,1
n381280,P35637,1
n381280,Q01844,1
n381280,Q13148,1
n381280,Q15717,1
n381280,Q49AS9,1
n381280,Q9HCE1,1
n381280,Q9NZI8,1
n381280,Q9Y6M1,1
n381323,B7ZL34,1
n381323,Q15717,1
n381344,O00425,1
n381344,P35637,1
n381344,Q9NZI8,1
n381344,Q9Y6M1,1
n381351,O00425,1
n381351,P31483,1
n381351,P35637,1
n381351,Q01844,1
n381351,Q15717,1
n381351,Q86X94,1
n381351,Q8NDV7,1
n381351,Q96PU8,1
n381351,Q9H9G7,1
n381351,Q9HCE1,1
n381351,Q9HCJ0,1
n381351,Q9HCK5,1
n381351,Q9NZI8,1
n381351,Q9UKV8,1
n381351,Q9UL18,1
n381351,Q9UPQ9,1
n381351,Q9Y6M1,1
n381353,Q49AS9,1
n381364,Q15717,1
n381375,Q07955,1
n381381,Q07955,1
n381409,B7ZL34,1
n381409,O00425,1
n381409,P31483,1
n381409,P35637,1
n381409,Q01844,1
n381409,Q15717,1
n381409,Q49AS9,1
n381409,Q86X94,1
n381409,Q8NDV7,1
n381409,Q9H9G7,1
n381409,Q9HCE1,1
n381409,Q9HCJ0,1
n381409,Q9HCK5,1
n381409,Q9NZI8,1
n381409,Q9UKV8,1
n381409,Q9UL18,1
n381409,Q9UPQ9,1
n381409,Q9Y6M1,1
n381414,P35637,1
n381414,Q15717,1
n381414,Q86X94,1
n381417,O00425,1
n381417,Q15717,1
n381417,Q49AS9,1
n381417,Q9UKV8,1
n381419,P35637,1
n381443,O00425,1
n381443,P26599,1
n381443,P35637,1
n381443,Q13148,1
n381443,Q9NZI8,1
n381443,Q9Y6M1,1
n381464,P26599,1
n381464,Q13148,1
n381464,Q15717,1
n381468,Q15717,1
n381471,Q15717,1
n381509,Q15717,1
n381521,P35637,1
n381521,Q15717,1
n381526,P35637,1
n381559,B7ZL34,1
n381559,P35637,1
n381568,O00425,1
n381568,Q15717,1
n381568,Q49AS9,1
n381580,Q07955,1
n381585,P31483,1
n381585,Q13148,1
n381585,Q15717,1
n381585,Q49AS9,1
n381586,P31483,1
n381586,Q49AS9,1
n381616,O00425,1
n381616,Q15717,1
n381623,O00425,1
n381623,P26599,1
n381623,P31483,1
n381623,P35637,1
n381623,Q01844,1
n381623,Q13148,1
n381623,Q15717,1
n381623,Q49AS9,1
n381623,Q9HCE1,1
n381623,Q9NZI8,1
n381623,Q9UKV8,1
n381623,Q9Y6M1,1
