ncID,tarID,Interaction
DLEU2,Q00839,1
DLEU1,Q00839,1
MIR17HG,Q00839,1
NR2F2-AS1,Q00839,1
AC007098.1,Q00839,1
AC010982.1,Q00839,1
HOXD-AS2,Q00839,1
AC007319.1,Q00839,1
SLIT2-IT1,Q00839,1
MAGI2-AS3,Q00839,1
RMRP,Q00839,1
JPX,Q00839,1
ENTPD1-AS1,Q15910,1
SBF2-AS1,Q15910,1
MALAT1,Q15910,1
AP000797.3,Q15910,1
AC007092.1,Q15910,1
AC016903.2,Q15910,1
AP000281.2,Q15910,1
AC018359.1,Q15910,1
LINC00271,Q15910,1
AC058791.1,Q15910,1
LINC00339,Q8N684,1
AL513327.1,Q8N684,1
ZMYM4-AS1,Q8N684,1
HYI-AS1,Q8N684,1
EFCAB14-AS1,Q8N684,1
GNG12-AS1,Q8N684,1
ZRANB2-AS1,Q8N684,1
ZRANB2-AS2,Q8N684,1
LAMTOR5-AS1,Q8N684,1
AP4B1-AS1,Q8N684,1
LINC00624,Q8N684,1
FLG-AS1,Q8N684,1
RUSC1-AS1,Q8N684,1
RGS5,Q8N684,1
GAS5-AS1,Q8N684,1
GAS5,Q8N684,1
MIR181A1HG,Q8N684,1
IPO9-AS1,Q8N684,1
IDI2-AS1,Q8N684,1
NUTM2A-AS1,Q8N684,1
ENTPD1-AS1,Q8N684,1
AL139819.1,Q8N684,1
KCNIP2-AS1,Q8N684,1
AP000442.1,Q8N684,1
NEAT1,Q8N684,1
MALAT1,Q8N684,1
KCTD21-AS1,Q8N684,1
RAB30-AS1,Q8N684,1
DISC1FP1,Q8N684,1
A2ML1-AS1,Q8N684,1
DDX11-AS1,Q8N684,1
HOTAIR,Q8N684,1
HOXC5,Q8N684,1
IFNG-AS1,Q8N684,1
MAPKAPK5-AS1,Q8N684,1
AC156455.1,Q8N684,1
MED4-AS1,Q8N684,1
DLEU2,Q8N684,1
DLEU1,Q8N684,1
INTS6-AS1,Q8N684,1
RNF219-AS1,Q8N684,1
RBM26-AS1,Q8N684,1
MIR17HG,Q8N684,1
FARP1-AS1,Q8N684,1
ANKRD10-IT1,Q8N684,1
DCUN1D2-AS,Q8N684,1
LINC00641,Q8N684,1
PRMT5-AS1,Q8N684,1
HIF1A-AS2,Q8N684,1
AL157871.2,Q8N684,1
OIP5-AS1,Q8N684,1
GABPB1-AS1,Q8N684,1
LOXL1-AS1,Q8N684,1
PRC1-AS1,Q8N684,1
AC006111.1,Q8N684,1
AC020663.1,Q8N684,1
AC040173.1,Q8N684,1
AC008731.1,Q8N684,1
LINC00273,Q8N684,1
CRNDE,Q8N684,1
VAC14-AS1,Q8N684,1
AC009120.6,Q8N684,1
AC087392.1,Q8N684,1
PITPNA-AS1,Q8N684,1
LINC00324,Q8N684,1
COX10-AS1,Q8N684,1
SPAG5-AS1,Q8N684,1
AC015849.2,Q8N684,1
AC067852.1,Q8N684,1
LINC00910,Q8N684,1
KANSL1-AS1,Q8N684,1
HOXB-AS1,Q8N684,1
HOXB-AS4,Q8N684,1
AC091133.1,Q8N684,1
AC002401.1,Q8N684,1
AC099850.1,Q8N684,1
AC132872.1,Q8N684,1
LINC00470,Q8N684,1
AC012615.1,Q8N684,1
CACTIN-AS1,Q8N684,1
AC005253.2,Q8N684,1
LINC00662,Q8N684,1
AC005616.1,Q8N684,1
ZNF571-AS1,Q8N684,1
LENG8-AS1,Q8N684,1
BIRC6-AS1,Q8N684,1
AC007098.1,Q8N684,1
PCBP1-AS1,Q8N684,1
ALMS1-IT1,Q8N684,1
DGUOK-AS1,Q8N684,1
BOLA3-AS1,Q8N684,1
AC068491.3,Q8N684,1
AC010976.2,Q8N684,1
AC092620.2,Q8N684,1
CERS6-AS1,Q8N684,1
HOXD-AS2,Q8N684,1
AC009948.5,Q8N684,1
AC068196.1,Q8N684,1
AC007319.1,Q8N684,1
AC006460.2,Q8N684,1
SATB2-AS1,Q8N684,1
CFLAR-AS1,Q8N684,1
AC007362.1,Q8N684,1
AC007383.3,Q8N684,1
AC131097.3,Q8N684,1
HM13-AS1,Q8N684,1
AP001172.2,Q8N684,1
AP000962.2,Q8N684,1
MIR155HG,Q8N684,1
BACH1-IT1,Q8N684,1
BACH1-AS1,Q8N684,1
PAXBP1-AS1,Q8N684,1
LINC00310,Q8N684,1
DSCR9,Q8N684,1
MCM3AP-AS1,Q8N684,1
MIAT,Q8N684,1
AC026202.3,Q8N684,1
GHRLOS,Q8N684,1
FGD5-AS1,Q8N684,1
EAF1-AS1,Q8N684,1
AC144521.1,Q8N684,1
SNRK-AS1,Q8N684,1
LIMD1-AS1,Q8N684,1
PTPRG-AS1,Q8N684,1
PSMD6-AS2,Q8N684,1
MAGI1-AS1,Q8N684,1
FOXP1-AS1,Q8N684,1
FOXP1-IT1,Q8N684,1
H1FX-AS1,Q8N684,1
IL20RB-AS1,Q8N684,1
LINC00886,Q8N684,1
AC007620.3,Q8N684,1
SOX2-OT,Q8N684,1
OPA1-AS1,Q8N684,1
AC024560.3,Q8N684,1
AC016773.1,Q8N684,1
NOP14-AS1,Q8N684,1
SLIT2-IT1,Q8N684,1
OCIAD1-AS1,Q8N684,1
USP46-AS1,Q8N684,1
DANCR,Q8N684,1
SLC7A11-AS1,Q8N684,1
HAND2-AS1,Q8N684,1
AC016644.1,Q8N684,1
VCAN-AS1,Q8N684,1
STARD4-AS1,Q8N684,1
EPB41L4A-AS1,Q8N684,1
AC005618.1,Q8N684,1
PRR7-AS1,Q8N684,1
E2F3-IT1,Q8N684,1
HCG11,Q8N684,1
LINC00240,Q8N684,1
HCG18,Q8N684,1
MDC1-AS1,Q8N684,1
SAPCD1-AS1,Q8N684,1
HCG25,Q8N684,1
KCNQ5-IT1,Q8N684,1
OOEP-AS1,Q8N684,1
EZR-AS1,Q8N684,1
AC092171.4,Q8N684,1
HOTAIRM1,Q8N684,1
HOXA-AS2,Q8N684,1
HOXA-AS3,Q8N684,1
LINC00174,Q8N684,1
MAGI2-AS3,Q8N684,1
STEAP2-AS1,Q8N684,1
AC006378.2,Q8N684,1
AC073130.3,Q8N684,1
ST7-OT4,Q8N684,1
AC015987.1,Q8N684,1
ATP6V0E2-AS1,Q8N684,1
PRKAG2-AS1,Q8N684,1
GS1-24F4.2,Q8N684,1
FAM66D,Q8N684,1
AC022182.1,Q8N684,1
ZFHX4-AS1,Q8N684,1
PVT1,Q8N684,1
AF230666.2,Q8N684,1
AC083843.1,Q8N684,1
MIR31HG,Q8N684,1
RMRP,Q8N684,1
SMC5-AS1,Q8N684,1
C9orf147,Q8N684,1
MIR181A2HG,Q8N684,1
AL358781.1,Q8N684,1
ASMTL-AS1,Q8N684,1
CASK-AS1,Q8N684,1
JPX,Q8N684,1
LINC00630,Q8N684,1
MIR503HG,Q8N684,1
FMR1-AS1,Q8N684,1
LINC00894,Q8N684,1
TMLHE-AS1,Q8N684,1
LINC00339,Q16630,1
HYI-AS1,Q16630,1
GNG12-AS1,Q16630,1
ZRANB2-AS1,Q16630,1
ZRANB2-AS2,Q16630,1
AP4B1-AS1,Q16630,1
LINC00624,Q16630,1
FLG-AS1,Q16630,1
RUSC1-AS1,Q16630,1
RGS5,Q16630,1
GAS5-AS1,Q16630,1
GAS5,Q16630,1
MIR181A1HG,Q16630,1
PROSER2-AS1,Q16630,1
ENTPD1-AS1,Q16630,1
AP000442.1,Q16630,1
NEAT1,Q16630,1
MALAT1,Q16630,1
RAB30-AS1,Q16630,1
DISC1FP1,Q16630,1
A2ML1-AS1,Q16630,1
IFNG-AS1,Q16630,1
MAPKAPK5-AS1,Q16630,1
DLEU2,Q16630,1
INTS6-AS1,Q16630,1
RNF219-AS1,Q16630,1
MIR17HG,Q16630,1
DCUN1D2-AS,Q16630,1
LINC00641,Q16630,1
PRMT5-AS1,Q16630,1
HIF1A-AS1,Q16630,1
HIF1A-AS2,Q16630,1
AL157871.2,Q16630,1
OIP5-AS1,Q16630,1
PRC1-AS1,Q16630,1
AC020663.1,Q16630,1
AC040173.1,Q16630,1
LINC00273,Q16630,1
CRNDE,Q16630,1
AC009120.6,Q16630,1
LINC00324,Q16630,1
SPAG5-AS1,Q16630,1
AC010761.6,Q16630,1
AC067852.1,Q16630,1
HOXB-AS1,Q16630,1
AC091133.1,Q16630,1
AC002401.1,Q16630,1
AC099850.1,Q16630,1
LINC00470,Q16630,1
AC012615.1,Q16630,1
AC005523.2,Q16630,1
AC005253.2,Q16630,1
LINC00662,Q16630,1
AC005616.1,Q16630,1
LINC00665,Q16630,1
ZNF571-AS1,Q16630,1
AC008982.2,Q16630,1
LIPE-AS1,Q16630,1
AC079779.4,Q16630,1
AC007098.1,Q16630,1
PCBP1-AS1,Q16630,1
AC016700.3,Q16630,1
DGUOK-AS1,Q16630,1
BOLA3-AS1,Q16630,1
AC010976.2,Q16630,1
AC092620.2,Q16630,1
AC009948.5,Q16630,1
AC068196.1,Q16630,1
AP001172.2,Q16630,1
PAXBP1-AS1,Q16630,1
LINC00310,Q16630,1
DSCR9,Q16630,1
MCM3AP-AS1,Q16630,1
AC026202.3,Q16630,1
FGD5-AS1,Q16630,1
EAF1-AS1,Q16630,1
CCDC13-AS1,Q16630,1
LIMD1-AS1,Q16630,1
CYB561D2,Q16630,1
PSMD6-AS2,Q16630,1
H1FX-AS1,Q16630,1
AC016773.1,Q16630,1
NOP14-AS1,Q16630,1
DANCR,Q16630,1
SLC7A11-AS1,Q16630,1
VCAN-AS1,Q16630,1
EPB41L4A-AS1,Q16630,1
AC005618.1,Q16630,1
PRR7-AS1,Q16630,1
LINC00240,Q16630,1
HCG18,Q16630,1
MDC1-AS1,Q16630,1
SAPCD1-AS1,Q16630,1
OOEP-AS1,Q16630,1
EZR-AS1,Q16630,1
AC092171.4,Q16630,1
HOXA-AS2,Q16630,1
HOXA-AS3,Q16630,1
AC006378.2,Q16630,1
AC073130.3,Q16630,1
ST7-OT4,Q16630,1
AC015987.1,Q16630,1
ZFHX4-AS1,Q16630,1
RMRP,Q16630,1
SMC5-AS1,Q16630,1
LINC00476,Q16630,1
MIR600HG,Q16630,1
AL358781.1,Q16630,1
ZFX-AS1,Q16630,1
GK-AS1,Q16630,1
JPX,Q16630,1
SLC25A5-AS1,Q16630,1
GAS5,O95639,1
MALAT1,O95639,1
MIR17HG,O95639,1
LINC00273,O95639,1
HOXB-AS1,O95639,1
LINC00310,O95639,1
AC083843.1,O95639,1
RMRP,O95639,1
GAS5,Q9UKF6,1
NEAT1,Q9UKF6,1
MALAT1,Q9UKF6,1
MIR17HG,Q9UKF6,1
LINC00273,Q9UKF6,1
HOXB-AS1,Q9UKF6,1
LINC00310,Q9UKF6,1
MALAT1,Q9P2I0,1
GNG12-AS1,Q10570,1
MALAT1,Q10570,1
ARAP1-AS1,Q10570,1
PRC1-AS1,Q10570,1
NR2F2-AS1,Q10570,1
LINC00273,Q10570,1
HOXB-AS1,Q10570,1
AC096559.1,Q10570,1
LINC00310,Q10570,1
LMCD1-AS1,Q10570,1
PVT1,Q10570,1
JPX,Q10570,1
GNG12-AS1,P33240,1
ZRANB2-AS1,P33240,1
LAMTOR5-AS1,P33240,1
LINC00624,P33240,1
RUSC1-AS1,P33240,1
ASH1L-AS1,P33240,1
GAS5-AS1,P33240,1
GAS5,P33240,1
MIR181A1HG,P33240,1
IDI2-AS1,P33240,1
ADARB2-AS1,P33240,1
AL022344.2,P33240,1
NUTM2A-AS1,P33240,1
ENTPD1-AS1,P33240,1
AL139819.1,P33240,1
AP006621.5,P33240,1
CARS-AS1,P33240,1
LINC00958,P33240,1
AP000442.1,P33240,1
NEAT1,P33240,1
MALAT1,P33240,1
RAB30-AS1,P33240,1
A2ML1-AS1,P33240,1
BCDIN3D-AS1,P33240,1
HOXC-AS2,P33240,1
HOXC5,P33240,1
MAPKAPK5-AS1,P33240,1
AC156455.1,P33240,1
DLEU2,P33240,1
DLEU1,P33240,1
DIAPH3-AS1,P33240,1
MYCBP2-AS1,P33240,1
RNF219-AS1,P33240,1
RBM26-AS1,P33240,1
MIR17HG,P33240,1
GPC5-IT1,P33240,1
GRTP1-AS1,P33240,1
AL589743.1,P33240,1
LINC00641,P33240,1
LINC00519,P33240,1
HIF1A-AS2,P33240,1
DIO2-AS1,P33240,1
AL157871.2,P33240,1
OIP5-AS1,P33240,1
GABPB1-AS1,P33240,1
LINC00926,P33240,1
USP3-AS1,P33240,1
LINC00273,P33240,1
CRNDE,P33240,1
AC009120.6,P33240,1
AC009120.3,P33240,1
LINC00311,P33240,1
FENDRR,P33240,1
PITPNA-AS1,P33240,1
MIR22HG,P33240,1
COX10-AS1,P33240,1
SPAG5-AS1,P33240,1
AC015849.2,P33240,1
HOXB-AS1,P33240,1
AC099850.1,P33240,1
LINC00511,P33240,1
LINC00470,P33240,1
AC012615.1,P33240,1
AC005785.2,P33240,1
AC010335.1,P33240,1
LINC00663,P33240,1
LINC00662,P33240,1
PTOV1-AS1,P33240,1
AC079779.4,P33240,1
AC007098.1,P33240,1
PCBP1-AS1,P33240,1
DGUOK-AS1,P33240,1
AC010976.2,P33240,1
AC092620.2,P33240,1
AC009948.5,P33240,1
AC068196.1,P33240,1
AC007319.1,P33240,1
AC006460.2,P33240,1
ANKRD44-IT1,P33240,1
CFLAR-AS1,P33240,1
HM13-AS1,P33240,1
AP001172.2,P33240,1
AP000962.2,P33240,1
LINC00308,P33240,1
PAXBP1-AS1,P33240,1
MCM3AP-AS1,P33240,1
C22orf24,P33240,1
C22orf34,P33240,1
AC026202.3,P33240,1
GRM7-AS3,P33240,1
GHRLOS,P33240,1
EAF1-AS1,P33240,1
SNRK-AS1,P33240,1
LIMD1-AS1,P33240,1
FLNB-AS1,P33240,1
FOXP1-AS1,P33240,1
MYLK-AS1,P33240,1
AC083799.1,P33240,1
IL20RB-AS1,P33240,1
AC024560.3,P33240,1
NOP14-AS1,P33240,1
STX18-AS1,P33240,1
DANCR,P33240,1
FAM13A-AS1,P33240,1
SLC7A11-AS1,P33240,1
PART1,P33240,1
LUCAT1,P33240,1
NR2F1-AS1,P33240,1
EPB41L4A-AS1,P33240,1
AC005355.1,P33240,1
TRPC7-AS1,P33240,1
PRR7-AS1,P33240,1
HCG18,P33240,1
HCP5,P33240,1
LINC00271,P33240,1
PSMG3-AS1,P33240,1
HOXA-AS3,P33240,1
AC006378.2,P33240,1
AC073130.3,P33240,1
ST7-OT4,P33240,1
ST7-AS2,P33240,1
AC058791.1,P33240,1
AC015987.1,P33240,1
LINC00689,P33240,1
PVT1,P33240,1
AC083843.1,P33240,1
BREA2,P33240,1
MIR31HG,P33240,1
LINC00476,P33240,1
C9orf147,P33240,1
MIR181A2HG,P33240,1
AL358781.1,P33240,1
COL5A1-AS1,P33240,1
ZFX-AS1,P33240,1
JPX,P33240,1
TMLHE-AS1,P33240,1
GNG12-AS1,Q9H0L4,1
ZRANB2-AS1,Q9H0L4,1
AP4B1-AS1,Q9H0L4,1
LINC00624,Q9H0L4,1
FLG-AS1,Q9H0L4,1
RGS5,Q9H0L4,1
GAS5-AS1,Q9H0L4,1
GAS5,Q9H0L4,1
MIR181A1HG,Q9H0L4,1
IPO9-AS1,Q9H0L4,1
AKT3-IT1,Q9H0L4,1
ENTPD1-AS1,Q9H0L4,1
LINC00958,Q9H0L4,1
ALKBH3-AS1,Q9H0L4,1
AP000442.1,Q9H0L4,1
NEAT1,Q9H0L4,1
MALAT1,Q9H0L4,1
AP000462.2,Q9H0L4,1
A2ML1-AS1,Q9H0L4,1
HOXC5,Q9H0L4,1
MAPKAPK5-AS1,Q9H0L4,1
DLEU2,Q9H0L4,1
DLEU1,Q9H0L4,1
RNF219-AS1,Q9H0L4,1
RBM26-AS1,Q9H0L4,1
MIR17HG,Q9H0L4,1
LINC00641,Q9H0L4,1
DHRS4-AS1,Q9H0L4,1
LINC00519,Q9H0L4,1
HIF1A-AS2,Q9H0L4,1
AL157871.2,Q9H0L4,1
OIP5-AS1,Q9H0L4,1
GABPB1-AS1,Q9H0L4,1
PRC1-AS1,Q9H0L4,1
LINC00273,Q9H0L4,1
CRNDE,Q9H0L4,1
COX10-AS1,Q9H0L4,1
SPAG5-AS1,Q9H0L4,1
AC015849.2,Q9H0L4,1
HOXB-AS1,Q9H0L4,1
HOXB-AS2,Q9H0L4,1
AC099850.1,Q9H0L4,1
TNRC6C-AS1,Q9H0L4,1
AC012615.1,Q9H0L4,1
LINC00663,Q9H0L4,1
LINC00662,Q9H0L4,1
AC005616.1,Q9H0L4,1
LINC00665,Q9H0L4,1
ZNF571-AS1,Q9H0L4,1
AC007098.1,Q9H0L4,1
AC010976.2,Q9H0L4,1
AC092620.2,Q9H0L4,1
HOXD-AS2,Q9H0L4,1
AC068196.1,Q9H0L4,1
ANKRD44-IT1,Q9H0L4,1
CFLAR-AS1,Q9H0L4,1
AP001172.2,Q9H0L4,1
AP000962.2,Q9H0L4,1
MIR155HG,Q9H0L4,1
BACH1-IT1,Q9H0L4,1
LINC00159,Q9H0L4,1
PAXBP1-AS1,Q9H0L4,1
DSCR9,Q9H0L4,1
MCM3AP-AS1,Q9H0L4,1
C22orf24,Q9H0L4,1
AC026202.3,Q9H0L4,1
GHRLOS,Q9H0L4,1
FGD5-AS1,Q9H0L4,1
EAF1-AS1,Q9H0L4,1
SNRK-AS1,Q9H0L4,1
LIMD1-AS1,Q9H0L4,1
CACNA2D3-AS1,Q9H0L4,1
PTPRG-AS1,Q9H0L4,1
FOXP1-AS1,Q9H0L4,1
AC083799.1,Q9H0L4,1
IL20RB-AS1,Q9H0L4,1
STX18-AS1,Q9H0L4,1
SLIT2-IT1,Q9H0L4,1
DANCR,Q9H0L4,1
SLC7A11-AS1,Q9H0L4,1
NR2F1-AS1,Q9H0L4,1
EPB41L4A-AS1,Q9H0L4,1
TRPC7-AS1,Q9H0L4,1
HCG18,Q9H0L4,1
KCNQ5-IT1,Q9H0L4,1
PSMG3-AS1,Q9H0L4,1
HOTAIRM1,Q9H0L4,1
HOXA-AS2,Q9H0L4,1
HOXA-AS3,Q9H0L4,1
MAGI2-AS3,Q9H0L4,1
AC006378.2,Q9H0L4,1
AC073130.3,Q9H0L4,1
AC015987.1,Q9H0L4,1
AF131215.4,Q9H0L4,1
CASC9,Q9H0L4,1
MIR31HG,Q9H0L4,1
MIR181A2HG,Q9H0L4,1
AL358781.1,Q9H0L4,1
JPX,Q9H0L4,1
LINC00630,Q9H0L4,1
LINC00894,Q9H0L4,1
TMLHE-AS1,Q9H0L4,1
FLG-AS1,Q53F19,1
GAS5,Q53F19,1
ENTPD1-AS1,Q53F19,1
MALAT1,Q53F19,1
ALG9-IT1,Q53F19,1
MIR17HG,Q53F19,1
GPC6-AS2,Q53F19,1
LINC00871,Q53F19,1
AC068831.6,Q53F19,1
LINC00273,Q53F19,1
MIR22HG,Q53F19,1
LINC00324,Q53F19,1
NBR2,Q53F19,1
LINC00504,Q53F19,1
LY86-AS1,Q53F19,1
HOXA-AS3,Q53F19,1
ZFHX4-AS1,Q53F19,1
LINC00535,Q53F19,1
RMRP,Q53F19,1
PINK1-AS,Q9Y3I0,1
EFCAB14-AS1,Q9Y3I0,1
GNG12-AS1,Q9Y3I0,1
FLG-AS1,Q9Y3I0,1
GAS5,Q9Y3I0,1
LINC00856,Q9Y3I0,1
NEAT1,Q9Y3I0,1
MALAT1,Q9Y3I0,1
HOTAIR,Q9Y3I0,1
DLEU2,Q9Y3I0,1
DLEU1,Q9Y3I0,1
MIR17HG,Q9Y3I0,1
GPC6-AS2,Q9Y3I0,1
LINC00871,Q9Y3I0,1
AL157871.2,Q9Y3I0,1
LINC00638,Q9Y3I0,1
PRC1-AS1,Q9Y3I0,1
AC008731.1,Q9Y3I0,1
LINC00273,Q9Y3I0,1
LINC00311,Q9Y3I0,1
MIR22HG,Q9Y3I0,1
LINC00324,Q9Y3I0,1
HOXB-AS1,Q9Y3I0,1
AC005616.1,Q9Y3I0,1
PTOV1-AS1,Q9Y3I0,1
AC144450.1,Q9Y3I0,1
SLC8A1-AS1,Q9Y3I0,1
PCBP1-AS1,Q9Y3I0,1
BOLA3-AS1,Q9Y3I0,1
AC010976.2,Q9Y3I0,1
AC131097.3,Q9Y3I0,1
C22orf24,Q9Y3I0,1
ZNF197-AS1,Q9Y3I0,1
H1FX-AS1,Q9Y3I0,1
AC024560.3,Q9Y3I0,1
NOP14-AS1,Q9Y3I0,1
LINC00504,Q9Y3I0,1
LINC00989,Q9Y3I0,1
PRR7-AS1,Q9Y3I0,1
ST7-AS2,Q9Y3I0,1
AC015987.1,Q9Y3I0,1
NDUFB2-AS1,Q9Y3I0,1
PRKAG2-AS1,Q9Y3I0,1
LINC00535,Q9Y3I0,1
MIR31HG,Q9Y3I0,1
RMRP,Q9Y3I0,1
PINK1-AS,Q9UGR2,1
ZMYM4-AS1,Q9UGR2,1
EFCAB14-AS1,Q9UGR2,1
GNG12-AS1,Q9UGR2,1
ZRANB2-AS1,Q9UGR2,1
GAS5,Q9UGR2,1
IDI2-AS1,Q9UGR2,1
CELF2-AS2,Q9UGR2,1
PROSER2-AS1,Q9UGR2,1
NUTM2A-AS1,Q9UGR2,1
ENTPD1-AS1,Q9UGR2,1
AL139819.1,Q9UGR2,1
SBF2-AS1,Q9UGR2,1
AP000442.1,Q9UGR2,1
NEAT1,Q9UGR2,1
MALAT1,Q9UGR2,1
AP000462.2,Q9UGR2,1
A2ML1-AS1,Q9UGR2,1
BCDIN3D-AS1,Q9UGR2,1
MED4-AS1,Q9UGR2,1
DLEU2,Q9UGR2,1
DLEU1,Q9UGR2,1
RNF219-AS1,Q9UGR2,1
MIR17HG,Q9UGR2,1
AL162497.1,Q9UGR2,1
LINC00641,Q9UGR2,1
HIF1A-AS2,Q9UGR2,1
AL157871.2,Q9UGR2,1
OIP5-AS1,Q9UGR2,1
USP3-AS1,Q9UGR2,1
PRC1-AS1,Q9UGR2,1
AC020663.1,Q9UGR2,1
LINC00273,Q9UGR2,1
CRNDE,Q9UGR2,1
AC009120.6,Q9UGR2,1
LINC00324,Q9UGR2,1
COX10-AS1,Q9UGR2,1
SPAG5-AS1,Q9UGR2,1
AC099850.1,Q9UGR2,1
LINC00662,Q9UGR2,1
LINC00665,Q9UGR2,1
ZNF571-AS1,Q9UGR2,1
AC007098.1,Q9UGR2,1
PCBP1-AS1,Q9UGR2,1
BOLA3-AS1,Q9UGR2,1
AC092620.2,Q9UGR2,1
CERS6-AS1,Q9UGR2,1
HOXD-AS2,Q9UGR2,1
AC007319.1,Q9UGR2,1
AC006460.2,Q9UGR2,1
SATB2-AS1,Q9UGR2,1
AC079610.1,Q9UGR2,1
PAXBP1-AS1,Q9UGR2,1
LINC00310,Q9UGR2,1
DSCR9,Q9UGR2,1
MIAT,Q9UGR2,1
AC026202.3,Q9UGR2,1
FGD5-AS1,Q9UGR2,1
EAF1-AS1,Q9UGR2,1
SNRK-AS1,Q9UGR2,1
LIMD1-AS1,Q9UGR2,1
PTPRG-AS1,Q9UGR2,1
IL20RB-AS1,Q9UGR2,1
AC007620.3,Q9UGR2,1
EHHADH-AS1,Q9UGR2,1
OCIAD1-AS1,Q9UGR2,1
SLC7A11-AS1,Q9UGR2,1
HHIP-AS1,Q9UGR2,1
VCAN-AS1,Q9UGR2,1
NR2F1-AS1,Q9UGR2,1
HCG11,Q9UGR2,1
MYB-AS1,Q9UGR2,1
HOXA-AS3,Q9UGR2,1
MAGI2-AS3,Q9UGR2,1
AC006378.2,Q9UGR2,1
AC073130.3,Q9UGR2,1
ST7-OT4,Q9UGR2,1
ST7-AS2,Q9UGR2,1
AC015987.1,Q9UGR2,1
CASC9,Q9UGR2,1
LINC00534,Q9UGR2,1
C9orf147,Q9UGR2,1
JPX,Q9UGR2,1
DIAPH2-AS1,Q9UGR2,1
LINC00630,Q9UGR2,1
LINC00894,Q9UGR2,1
ZRANB2-AS1,O43809,1
AP4B1-AS1,O43809,1
LINC00624,O43809,1
RUSC1-AS1,O43809,1
GAS5,O43809,1
NEAT1,O43809,1
MALAT1,O43809,1
HOXC-AS3,O43809,1
DLEU2,O43809,1
MIR17HG,O43809,1
ADPGK-AS1,O43809,1
PRC1-AS1,O43809,1
LINC00273,O43809,1
AC009120.6,O43809,1
LINC00324,O43809,1
AC067852.1,O43809,1
HOXB-AS1,O43809,1
AC091133.1,O43809,1
LINC00470,O43809,1
AC012615.1,O43809,1
AC005253.2,O43809,1
LINC00662,O43809,1
AC005616.1,O43809,1
LINC00665,O43809,1
AC007098.1,O43809,1
PCBP1-AS1,O43809,1
BOLA3-AS1,O43809,1
AC010976.2,O43809,1
HOXD-AS2,O43809,1
HM13-AS1,O43809,1
PAXBP1-AS1,O43809,1
LINC00310,O43809,1
MCM3AP-AS1,O43809,1
AC026202.3,O43809,1
FGD5-AS1,O43809,1
LIMD1-AS1,O43809,1
NOP14-AS1,O43809,1
HAND2-AS1,O43809,1
VCAN-AS1,O43809,1
AC005618.1,O43809,1
HCG18,O43809,1
EZR-AS1,O43809,1
HOXA-AS2,O43809,1
HOXA-AS3,O43809,1
AC073130.3,O43809,1
ST7-OT4,O43809,1
PVT1,O43809,1
AC084125.4,O43809,1
RMRP,O43809,1
AL358781.1,O43809,1
JPX,O43809,1
LINC00273,Q8WYQ5,1
RMRP,Q8WYQ5,1
PINK1-AS,P51116,1
GAS5,P51116,1
DLEU2,P51116,1
AL162497.1,P51116,1
AL139385.1,P51116,1
LINC00641,P51116,1
PRMT5-AS1,P51116,1
HIF1A-AS2,P51116,1
AL157871.2,P51116,1
OIP5-AS1,P51116,1
PRC1-AS1,P51116,1
AC006111.1,P51116,1
AC020663.1,P51116,1
LINC00273,P51116,1
AC091153.4,P51116,1
SPAG5-AS1,P51116,1
LINC00663,P51116,1
LIPE-AS1,P51116,1
LINC00486,P51116,1
AC007092.1,P51116,1
PCBP1-AS1,P51116,1
AC006460.2,P51116,1
AC007620.3,P51116,1
VCAN-AS1,P51116,1
HCG11,P51116,1
MDC1-AS1,P51116,1
AC093734.1,P51116,1
AC073130.3,P51116,1
LINC00534,P51116,1
JPX,P51116,1
GAS5,P51114,1
MIR17HG,P51114,1
HIF1A-AS2,P51114,1
OIP5-AS1,P51114,1
LINC00273,P51114,1
MIR22HG,P51114,1
LIPE-AS1,P51114,1
LINC00486,P51114,1
PCBP1-AS1,P51114,1
PCAT4,P51114,1
SLC7A11-AS1,P51114,1
VCAN-AS1,P51114,1
LINC00535,P51114,1
AC083843.1,P51114,1
MIR181A2HG,P51114,1
MIR503HG,P51114,1
LINC00624,P38919,1
GAS5,P38919,1
IPO9-AS1,P38919,1
DNMBP-AS1,P38919,1
AL139819.1,P38919,1
H19,P38919,1
CARS-AS1,P38919,1
SBF2-AS1,P38919,1
NAV2-AS2,P38919,1
NEAT1,P38919,1
MALAT1,P38919,1
C1RL-AS1,P38919,1
DIAPH3-AS1,P38919,1
MYCBP2-AS1,P38919,1
HIF1A-AS2,P38919,1
PRC1-AS1,P38919,1
LINC00273,P38919,1
LINC00470,P38919,1
AC004490.1,P38919,1
AC007098.1,P38919,1
AC008277.1,P38919,1
MCM3AP-AS1,P38919,1
MDC1-AS1,P38919,1
NCOA7-AS1,P38919,1
AC105206.1,P38919,1
AC022182.1,P38919,1
PVT1,P38919,1
ASMTL-AS1,P38919,1
EFCAB14-AS1,P33240,1
ZRANB2-AS2,P33240,1
DPYD-AS1,P33240,1
AP4B1-AS1,P33240,1
RGS5,P33240,1
PROSER2-AS1,P33240,1
LINC00839,P33240,1
LINC00842,P33240,1
PRKG1-AS1,P33240,1
TMEM9B-AS1,P33240,1
BDNF-AS,P33240,1
KCTD21-AS1,P33240,1
HOXC-AS1,P33240,1
AC040173.1,P33240,1
LINC00910,P33240,1
LINC00665,P33240,1
AC144450.1,P33240,1
BOLA3-AS1,P33240,1
